Gene Name,Product Annotation,BaseMean,BaseMeanA,BaseMeanB,Fold Change,log2 Fold-Change,P-value,FDR,Effect
SL2784,putative membrane protein,198.6472695,473.3253132,15.5285737,0.032807402,-4.929834849,1.78E-05,0.000374251,Downregulated
SL2824,putative exported protein,9.601445058,2.946160352,14.03830153,4.764948222,2.252460537,0.000157897,0.002506423,Upregulated
SL2880,salmonella pathogenicity island 1 protein,80.18422185,183.1849116,11.51709533,0.062871419,-3.991451865,0.000171889,0.002700893,Downregulated
SL2885,salmonella pathogenicity island 1 protein,33.38706033,62.05699468,14.27377076,0.230010667,-2.120227323,6.57E-05,0.001183633,Downregulated
SL2920,hypothetical protein,31.9661702,5.467242689,49.63212188,9.078090127,3.182388811,0,0,Upregulated
SL2929,SL2929,18.00727294,31.48954767,9.019089785,0.286415349,-1.803819286,0.004051161,0.037970498,Downregulated
SL3011,hypothetical protein (assiciated with virulence),71.33223546,117.4865336,40.56270339,0.345254066,-1.534269691,0.001042403,0.012261365,Downregulated
SL3012,hypothetical protein (assiciated with virulence),66.55558936,135.5846957,20.53618512,0.151463888,-2.722954231,2.19E-05,0.000444201,Downregulated
SL3014,possible lipoprotein,45.7178893,86.11974978,18.78331566,0.218106946,-2.196892376,0.000691862,0.008751988,Downregulated
SL3023,conserved hypothetical protein,28.29407525,52.341841,12.26223142,0.23427207,-2.093743131,0.001821943,0.019501652,Downregulated
SL3026,conserved hypothetical protein,30.35888237,66.13298006,6.509483913,0.098430222,-3.34475484,1.21E-05,0.000274081,Downregulated
SL3028,hypothetical protein,19.81664028,5.191287851,29.56687523,5.695479826,2.509817389,7.12E-05,0.001272934,Upregulated
SL3036,conserved hypothetical protein,86.03135724,155.3520421,39.8175673,0.2563054,-1.96406422,0.002903808,0.029082548,Downregulated
SL3050,"possible ABC-transport protein, ATP-binding component",11.36411312,3.588421709,16.5479074,4.611472325,2.20522744,1.73E-05,0.000364937,Upregulated
SL3058,zinc binding dehydrogenase,40.71294359,8.923428536,61.90595362,6.937462812,2.794408133,6.40E-06,0.000157861,Upregulated
SL3060,putative GntR-family regulatory protein,52.46236335,121.7448863,6.27401468,0.051534113,-4.278328461,0.00022723,0.003407146,Downregulated
SL3116,"possible ABC-transport protein, periplasmic-binding component",17.27099916,6.709206512,24.31219425,3.623706351,1.857466051,3.29E-05,0.000637375,Upregulated
SL3150,possible exported protein,19.99837088,38.70270077,7.528817616,0.194529515,-2.361939029,0.004049174,0.037970498,Downregulated
SL3156,conserved hypothetical protein,28.56396393,67.64550103,2.509605872,0.037099376,-4.752461271,0.00013932,0.002255329,Downregulated
SL3169,conserved hypothetical protein,96.14484476,213.322243,18.02657925,0.084503983,-3.564836843,4.15E-08,1.90E-06,Downregulated
SL3176,putative membrane protein,91.85072937,185.6645154,29.30820535,0.157855718,-2.663321576,1.29E-08,6.70E-07,Downregulated
SL3198,probable membrane transport protein,96.48705775,164.5340533,51.12239405,0.310710112,-1.686358903,0.007415186,0.060242628,Downregulated
SL3199,putative membrane protein,81.8264418,169.997418,23.04579099,0.135565535,-2.882937644,6.31E-11,5.29E-09,Downregulated
SL3220,conserved hypothetical protein,47.88088367,15.55005231,69.43477124,4.465243579,2.158738877,1.18E-16,2.97E-14,Upregulated
SL3249,possible monooxygenase,29.33414761,13.94482142,39.59369839,2.83931197,1.505541374,1.83E-05,0.000379577,Upregulated
SL3261,conserved hypothetical protein,44.72155127,83.6289047,18.78331566,0.224603153,-2.154549916,7.60E-06,0.000182008,Downregulated
SL3284,putative membrane protein,29.65403567,7.962823752,44.11484361,5.54010047,2.46991214,2.64E-12,3.19E-10,Upregulated
SL3293,probable sigma(54) modulation protein,37.09777869,66.81358174,17.28724332,0.258738461,-1.95043357,1.43E-05,0.000313064,Downregulated
SL3319,conserved hypothetical protein,36.41668822,64.00185169,18.02657925,0.281657152,-1.827987991,9.70E-07,3.25E-05,Downregulated
SL3330,possible GntR-family transcriptional regulator,21.34091037,49.58786713,2.509605872,0.050609272,-4.304454458,0.00801518,0.063871844,Downregulated
SL3333,conserved hypothetical protein,36.99091568,77.06645012,10.27389272,0.133312131,-2.907120024,0.000823744,0.010050911,Downregulated
SL3339,probable LysR-family transcriptional regulator,28.14521263,12.8372879,38.35049578,2.987429749,1.578904788,1.53E-06,4.84E-05,Upregulated
SL3341,possible exported protein,102.427573,21.84245416,156.1509856,7.148967075,2.837734808,0.003917543,0.037185386,Upregulated
SL3429,conserved hypothetical protein,108.8578768,194.3607972,51.85592981,0.266802414,-1.906156377,3.41E-06,9.10E-05,Downregulated
SL3478,conserved hypothetical protein,122.735211,261.7406149,30.06494176,0.114865405,-3.121983739,1.82E-09,1.17E-07,Downregulated
SL3484,conserved hypothetical protein (homologue of DnaJ: DNA damage inducible protein),34.93440899,76.81599656,7.013350603,0.091300652,-3.45323102,0.000119194,0.001968505,Downregulated
SL3498,putative dehydratase,35.01323985,10.14310084,51.59333252,5.086544372,2.34668587,1.73E-07,6.86E-06,Upregulated
SL3510,conserved hypothetical protein,15.0213386,6.73166833,20.54778544,3.052406095,1.609946913,0.002319142,0.024074903,Upregulated
SL3516,puative phophotriesterase,17.68834229,7.752564337,24.31219425,3.136019669,1.648934608,0.000135934,0.002211468,Upregulated
SL3518,hypothetical protein,195.3713724,433.5928931,36.55702518,0.084311864,-3.568120529,0.000225387,0.003388577,Downregulated
SL3538,putative membrane protein,16.9546605,28.85801658,9.019089785,0.312533253,-1.677918398,0.00916644,0.071537611,Downregulated
SL3561,conserved hypothetical protein,41.43443789,78.76423363,16.5479074,0.210094184,-2.25089187,1.65E-06,5.11E-05,Downregulated
SL3607,putative lipoprotein,49.21464247,84.68611039,25.56699719,0.301903076,-1.727842641,6.65E-05,0.001195331,Downregulated
SL3633,putative carboxylic acid dehydrogenase,14.6406812,2.015616027,23.05739131,11.43937685,3.51593656,8.73E-10,5.89E-08,Upregulated
SL3653,hypothetical protein,69.48256904,166.177605,5.019211744,0.0302039,-5.04912135,6.76E-07,2.33E-05,Downregulated
SL3662,putative racemase,19.775941,9.207152319,26.82180012,2.9131483,1.542579147,5.76E-05,0.001052543,Upregulated
SL3732,conserved hypothetical protein,19.98088398,2.963892682,31.32554485,10.56905503,3.401774487,9.97E-05,0.001698072,Upregulated
SL3736,putative PTS system protein,24.68956068,3.844954185,38.58596501,10.03548109,3.327037874,0.002911675,0.029116751,Upregulated
SL3743,conserved hypothetical protein,47.82835968,109.042173,7.019150765,0.064370973,-3.957445916,0.006002929,0.051453679,Downregulated
SL3751,putative GntR-family transcriptional regulator,146.5721582,297.6462265,45.85611275,0.15406247,-2.698412637,0.001693512,0.018367446,Downregulated
SL3757,hypothetical protein,45.29544635,8.768056144,69.64703983,7.943270285,2.989733095,8.62E-05,0.001494815,Upregulated
SL3808,conserved hypothetical protein,36.58992583,70.43476275,14.02670121,0.199144579,-2.328111884,0.000392341,0.005529974,Downregulated
SL3812,hypothetical protein,261.1213278,614.4702241,25.55539686,0.041589317,-4.587643201,6.74E-09,3.64E-07,Downregulated
SL3826,putative shikimate 5-dehydrogenase,32.70120836,2.834021564,52.61266622,18.56466687,4.214487522,0.003573283,0.034417188,Upregulated
SL3854,putative transmembrane efflux protein (pseudogene),18.19049517,4.907734372,27.04566903,5.510825766,2.462268515,0.000224619,0.003388577,Upregulated
SL3858,possible LysR-family transcriptional regulatory protein,46.93433185,77.90243069,26.28893262,0.337459722,-1.567212776,0.005911886,0.050820813,Downregulated
SL3948,ATP/GTP-binding protein,33.79027229,62.30052431,14.78343761,0.237292347,-2.075262524,7.76E-06,0.000185125,Downregulated
SL3958,putative coproporphyrinogen III oxidase,32.13547705,14.93092748,43.60517676,2.920460019,1.546195634,4.16E-06,0.000108894,Upregulated
SL4006,hypothetical protein,14.51867592,5.475011634,20.54778544,3.753012197,1.908048979,0.000515886,0.006815946,Upregulated
SL4061,"PTS system, protein component IIC (phosphotransferase enzyme ii, c component)",31.03324541,6.1929318,47.59345448,7.685124915,2.94206871,5.46E-11,4.70E-09,Upregulated
SL4062,"PTS system protein IIB component 1 (phosphotransferase enzyme ii, b component) (ec 2.7.1.69)",13.79795624,4.035116526,20.30651605,5.032448485,2.331260499,1.12E-06,3.74E-05,Upregulated
SL4127,conserved hypothetical protein,70.84241455,133.5376243,29.04560805,0.217508797,-2.200854342,0.009357043,0.072420191,Downregulated
SL4135,predicted bacteriophage protein,67.9545463,10.46127397,106.2833945,10.15969899,3.344785753,0.006494535,0.05459416,Upregulated
SL4145,predicted bacteriophage protein,25.91927436,3.508033413,40.86010165,11.64758052,3.541958399,1.82E-18,6.27E-16,Upregulated
SL4149,Phage tail sheath protein,33.26053524,9.458955307,49.12825519,5.193835217,2.376800243,0.009888731,0.075263639,Upregulated
SL4151,hypothetical protein,19.4337038,1.595942213,31.32554485,19.62824505,4.294859283,9.21E-14,1.34E-11,Upregulated
SL4153,endolysin,22.18526666,1.701831785,35.84088991,21.06018364,4.396446111,2.62E-19,1.07E-16,Upregulated
SL4158,putative exported protein,7.891388029,1.670926309,12.03836251,7.204604082,2.848919151,3.28E-06,8.82E-05,Upregulated
SL4186,conserved hypothetical protein,63.90910794,137.9595175,14.54216822,0.105408952,-3.245930694,9.98E-06,0.000230656,Downregulated
SL4205,putative sodium/hydrogen exchanger family protein,68.1415878,22.22210413,98.75457691,4.443979577,2.151852187,0.005882649,0.050688441,Upregulated
SL4250,putative GerE family regulatory protein,33.21087653,79.26278252,2.509605872,0.031661844,-4.981110899,7.40E-05,0.001315199,Downregulated
SL4251,araC family regulatory protein,484.7936788,1175.162702,24.54766348,0.020888736,-5.581130991,0.000227664,0.003407146,Downregulated
SL4253,conserved hypothetical protein,26.14717407,46.95718755,12.27383174,0.261383451,-1.935760291,0.006444798,0.054311283,Downregulated
SL4257,conserved hypothetical protein,8.866802636,2.991758701,12.78349859,4.272904292,2.095217003,0.001027001,0.012145725,Upregulated
SL4371,hypothetical protein,19.35056567,2.497100791,30.58620893,12.24868817,3.614555341,0.002177573,0.02289602,Upregulated
SL4372,hypothetical protein,10.75885222,0.957565328,17.29304349,18.05938768,4.174677073,3.62E-09,2.17E-07,Upregulated
SL4376,conserved hypothetical protein,42.13594858,2.305418722,68.68963515,29.79486307,4.896991712,0.001818101,0.019492426,Upregulated
SL4400,conserved hypothetical protein,90.80940413,174.4146805,35.07255318,0.201087162,-2.314107114,0.00568146,0.049279507,Downregulated
SL4419,putative restriction endonuclease,61.80071987,103.40457,34.0648198,0.32943244,-1.601945467,9.29E-08,4.00E-06,Downregulated
SL4427,putative inner membrane protein,22.80607622,49.48637294,5.019211744,0.101426139,-3.30149859,0.000562478,0.007342526,Downregulated
SL4429,conserved hypothetical protein,95.47766659,213.8723054,16.5479074,0.077372839,-3.692028983,1.82E-07,7.11E-06,Downregulated
SL4431,hypothetical protein,44.99879156,95.2039354,11.52869566,0.121094738,-3.045791913,0.008082817,0.064152452,Downregulated
SL4433,putative inner membrane protein,116.2772454,253.1245186,25.04573001,0.098946282,-3.337210691,9.11E-07,3.10E-05,Downregulated
SL4436,hypothetical protein,20.70235707,39.34496212,8.273953701,0.210292583,-2.24953013,0.001076907,0.012531984,Downregulated
SL4445,putative membrane protein,39.49775049,85.21574155,9.019089785,0.105838307,-3.24006621,0.001432006,0.015981769,Downregulated
SL4452,conserved hypothetical protein,19.316519,0.547180187,31.82941154,58.16989042,5.862200681,8.07E-10,5.58E-08,Upregulated
SL4468,"PTS transport system, IIC component",21.97321278,3.071301981,34.57448665,11.25727358,3.492785555,0.004315981,0.039643983,Upregulated
SL4480,conserved hypothetical protein,40.69888303,66.75852441,23.32578877,0.349405398,-1.517026199,0.010221559,0.076926345,Downregulated
SL4482,putative membrane protein,36.92418699,73.89971986,12.27383174,0.166087663,-2.589983184,0.008511979,0.06707029,Downregulated
SL4526,conserved hypothetical protein,362.4065769,886.8585949,12.77189827,0.014401279,-6.117659221,3.52E-08,1.68E-06,Downregulated
SLP1_0047,predicted protein,20.38611991,0.968373729,33.33128404,34.41985572,5.105169145,0.003928728,0.03718815,Upregulated
SLP1_0048,predicted protein,15.82994561,0.459867962,26.07666404,56.70467656,5.825395817,0.00535084,0.046972161,Upregulated
SLP1_0051,predicted protein,20.42337915,1.432126163,33.08421448,23.10146643,4.529912528,4.81E-19,1.75E-16,Upregulated
SLP1_0074,putative inner membrane protein,50.84985656,3.823337383,82.20086935,21.49976869,4.426249233,2.43E-06,7.03E-05,Upregulated
SLP1_0091,hypothetical protein,538.0077187,1209.055452,90.64256309,0.074969732,-3.737547947,1.08E-11,1.08E-09,Downregulated
SLP1_0098,Not found,4.135072749,0.926659853,6.27401468,6.770569225,2.759277131,0.000180706,0.002813853,Upregulated
SLP3_0002,SLP3_0002,1133.428466,2551.853148,187.8120106,0.073598283,-3.764184077,9.42E-06,0.000220518,Downregulated
slyB,outer membrane lipoprotein SlyB precursor,254.6770935,478.9417375,105.1673308,0.219582723,-2.18716355,0.003211748,0.031350491,Downregulated
slyD,FKBP-type peptidyl-prolyl cis-trans isomerase,77.87392657,145.0584947,33.08421448,0.228074988,-2.132419852,0.000269425,0.003933131,Downregulated
smpA,small protein A,95.087045,214.424752,15.5285737,0.072419688,-3.787474223,8.72E-13,1.16E-10,Downregulated
smpB,SsrA (tmRNA) -binding protein,128.4113123,288.3417985,21.79098806,0.075573462,-3.725976469,3.64E-07,1.35E-05,Downregulated
sodB,superoxide dismutase,277.2076442,558.1903706,89.88582668,0.161030773,-2.634591684,0.000182446,0.002830002,Downregulated
sopE,invasion-associated secreted protein.,1528.97804,3799.505444,15.29310447,0.004025025,-7.956786535,4.05E-15,7.15E-13,Downregulated
spaT,type III secretion-associated chaperone,211.5185406,522.0320343,4.509544893,0.008638445,-6.855012687,7.16E-08,3.14E-06,Downregulated
speE,Spermidine synthase,44.88011929,87.37843711,16.5479074,0.189382048,-2.400628512,1.06E-07,4.47E-06,Downregulated
spvD,putative transposase,686.9491659,1665.157981,34.80995588,0.020904897,-5.580015263,8.84E-11,7.14E-09,Downregulated
srgB,putative outer membrane protein,58.01291952,7.411759092,91.74702647,12.37857644,3.629773506,0.008148771,0.064519325,Upregulated
srlA,"PTS system, glucitol/sorbitol-specific IIBC component",11.2045805,2.836386308,16.78337663,5.917168824,2.564907058,0.000721222,0.009088225,Upregulated
stbA,plasmid stability protein,113.66946,216.901081,44.84837937,0.206768814,-2.273909485,1.47E-06,4.70E-05,Downregulated
stfD,periplasmic fimbrial chaperone stfd,29.37490865,1.653193979,47.85605177,28.94763251,4.855373456,3.19E-06,8.64E-05,Upregulated
stpA,tyrosine phosphatase (associated with virulence),230.7302736,455.4907777,80.88993754,0.17758853,-2.493389692,0.000161075,0.002550676,Downregulated
sugR,putative ATP binding protein (pseudogene),64.42462485,106.1999236,36.57442567,0.344392203,-1.537875614,0.004708919,0.04241919,Downregulated
tagK,putative fructose-1-phosphate kinase,11.56609923,2.211182568,17.80271034,8.051216845,3.009206846,2.92E-08,1.41E-06,Upregulated
talB,transaldolase B,191.6597424,323.6250678,103.6828588,0.320379566,-1.642145959,0.008110841,0.06429685,Downregulated
tar,methyl-accepting chemotaxis protein II,220.2660013,460.8059813,59.9060146,0.130002685,-2.94338668,9.54E-15,1.64E-12,Downregulated
tctE,putative two-component system sensor kinase,47.39437669,15.11568562,68.91350406,4.559072329,2.188740298,4.00E-14,6.22E-12,Upregulated
tdk,Thymidine kinase,24.08475392,50.44765894,6.509483913,0.12903441,-2.954172249,0.001459863,0.016237246,Downregulated
tig,trigger factor,139.9747814,253.7597117,64.11816123,0.252672738,-1.984658079,2.39E-05,0.000479672,Downregulated
tolA,tolA protein,72.63586736,23.71097765,105.2524605,4.43897599,2.150226905,0.001486445,0.016448989,Upregulated
torD,TorD protein,24.83382395,6.441020619,37.09569284,5.759288013,2.525890471,1.05E-10,8.30E-09,Upregulated
tpx,Probable thiol peroxidase,153.0188078,341.9959165,27.03406871,0.079047928,-3.661128536,1.66E-05,0.000354907,Downregulated
traE,SLP2_0079,23.1284712,48.05695213,6.509483913,0.135453532,-2.88413008,6.97E-05,0.001248973,Downregulated
traH,trah pilus assembly protein (trah),74.12170786,31.9370875,102.2447881,3.201443716,1.678722646,2.51E-14,4.11E-12,Upregulated
traL,SLP2_0069,14.57876774,5.995845531,20.30071589,3.385797013,1.759495483,0.000224903,0.003388577,Upregulated
traN,SLP2_0067,18.95740187,5.278600077,28.07660306,5.318948708,2.411141125,0.004136311,0.038480053,Upregulated
traQ,SLP2_0064,9.808817952,4.582296713,13.29316544,2.900983126,1.536541904,0.00058074,0.007506009,Upregulated
traS,"conjugative transfer, surface exclusion protein",248.3686745,480.0844289,93.89150488,0.195572902,-2.354221608,0.011291139,0.083318543,Downregulated
traT,"conjugative transfer, surface exclusion protein",274.8259165,543.9166326,95.43210576,0.175453553,-2.510838931,1.78E-14,2.98E-12,Downregulated
traT,SLP2_0061,20.33477272,6.486618968,29.56687523,4.558133501,2.18844318,4.86E-06,0.000125102,Upregulated
trbC,conjugative transfer assembly protein,47.88560126,2.797711888,77.94419417,27.8599789,4.80012226,0.000580501,0.007506009,Upregulated
trbH,conjugative transfer protein,79.79056061,150.6319806,32.5629473,0.216175524,-2.20972491,0.000105236,0.001773817,Downregulated
trbI,conjugative transfer protein,21.14450631,0.990835547,34.58028681,34.90012737,5.125160397,5.43E-10,3.86E-08,Upregulated
trcD,conjugal transfer protein,89.34274388,189.8971771,22.30645507,0.117465965,-3.089685295,0.000446386,0.00617202,Downregulated
trpB,tryptophan synthase beta chain,38.87545277,11.48791478,57.13381144,4.973383988,2.314227824,5.26E-12,5.74E-10,Upregulated
trxA,thioredoxin,128.7829331,241.9641306,53.3288015,0.220399616,-2.181806384,2.24E-10,1.70E-08,Downregulated
trxC,thioredoxin 2,69.45333054,156.3402829,11.52869566,0.073741044,-3.76138835,0.00806719,0.064106227,Downregulated
tsx,nucleoside-specific channel-forming protein tsx precursor,68.31134385,116.6899216,36.05895866,0.309015193,-1.694250324,0.005763076,0.049723639,Downregulated
ttrS,"putative histidine kinase, two component regulatory protein",36.88977008,15.18763026,51.35786328,3.381558702,1.757688398,1.77E-06,5.47E-05,Upregulated
ubiC,chorismate lyase,127.787487,290.8824475,19.05751327,0.065516202,-3.932004458,0.004767216,0.042826361,Downregulated
ubiG,3-demethylubiquinone-9 3-methyltransferase,114.8663284,263.1084601,16.03824055,0.060956765,-4.036069851,6.57E-09,3.58E-07,Downregulated
ucpA,putative oxidoreductase,115.2820483,219.4209517,45.85611275,0.208986938,-2.258515323,0.000151563,0.002441431,Downregulated
udhA,possible pyridine nucleotide-disulphide oxidoreductase,287.1771099,652.9056139,43.3581072,0.066407925,-3.912500764,1.70E-07,6.80E-06,Downregulated
udk,Uridine kinase,38.17846471,84.15293536,7.528817616,0.089465894,-3.48251838,0.009897053,0.075263639,Downregulated
ugpE,sn-Glycerol-3-phosphate transport system permease protein,19.78360718,5.108705114,29.56687523,5.787547836,2.532952213,0.013041529,0.093830146,Upregulated
uspA,universal stress protein A,1659.748747,3972.150513,118.1475703,0.029743981,-5.071258425,0.000245677,0.003618758,Downregulated
uspB,universal stress protein B,47.80933728,102.2302997,11.52869566,0.112771807,-3.148521653,0.007001412,0.057596525,Downregulated
uxaC,Uronate isomerase,50.16522314,19.4221978,70.66057337,3.638134782,1.863198991,6.45E-06,0.0001585,Upregulated
yacA,conserved hypothetical protein,52.26135281,92.32028672,25.55539686,0.276812365,-1.853019709,2.60E-07,9.89E-06,Downregulated
yadF,carbonic anhydrase,92.55899207,208.1220201,15.51697338,0.074557096,-3.745510527,0.010476571,0.078484275,Downregulated
yaeB,SLP2_0008,48.97277075,104.0211793,12.27383174,0.117993584,-3.083219682,0.000361188,0.005180199,Downregulated
yafA,putative membrane protein,67.54307703,145.564832,15.5285737,0.106678059,-3.228664618,3.45E-05,0.000666507,Downregulated
yafB,SLP2_0010,292.9171436,565.1134402,111.4529458,0.197222253,-2.342105752,9.30E-05,0.001609747,Downregulated
yafD,hypothetical protein,54.21703448,108.8559212,17.79111001,0.163437228,-2.613191454,0.004996824,0.044582848,Downregulated
yafK,putative exported protein,106.229028,256.161548,6.27401468,0.024492414,-5.351521216,1.29E-07,5.25E-06,Downregulated
yaiA,conserved hypothetical protein,24.64649262,55.96961834,3.764408808,0.067258075,-3.894148694,0.000522773,0.006893014,Downregulated
yajD,conserved hypothetical protein,60.67294714,147.917959,2.509605872,0.016966201,-5.881192604,0.00078932,0.00972157,Downregulated
yajG,putative lipoprotein,64.35817228,139.8379784,14.03830153,0.100389763,-3.316315931,5.41E-05,0.000999143,Downregulated
ybaJ,conserved hypothetical protein,173.8770044,404.6440334,20.03231843,0.049506027,-4.336252017,0.000117358,0.001952975,Downregulated
ybdB,conserved hypothetical protein,7.994083908,0.80996188,12.78349859,15.7828398,3.980284907,4.22E-07,1.54E-05,Upregulated
ybdO,putative lysR-family transcriptional regulator,146.2783831,344.6385056,14.03830153,0.04073341,-4.617643597,4.91E-06,0.000125883,Downregulated
ybdR,hypothetical zinc-dependant alcohol dehydrogenase,45.52938028,13.09989929,67.14903428,5.125919885,2.35781093,0.002584303,0.026532714,Upregulated
ybeD,conserved hypothetical protein,56.20367892,113.451928,18.03817957,0.158994033,-2.652955473,0.000408399,0.005731605,Downregulated
ybeJ,ABC transporter periplasmic binding protein (glutamate/aspartate?),121.9138579,219.489333,56.86354123,0.259072003,-1.948574975,0.001467529,0.016294806,Downregulated
ybeL,conserved hypothetical protein,24.60724437,55.87149772,3.764408808,0.067376193,-3.891617279,0.001032938,0.012171912,Downregulated
ybfA,putative exported protein,89.57524526,191.2690315,21.77938773,0.11386782,-3.134568003,0.010311078,0.077421875,Downregulated
ybiS,putative exported protein,51.15840594,93.32732837,23.04579099,0.246935077,-2.017796311,0.003338709,0.032492798,Downregulated
ybjX,putative virK protein,236.1654496,410.4526703,119.9739691,0.29229672,-1.774494457,0.000172213,0.002700893,Downregulated
yceA,SLP2_0028,15.40295516,0.156892121,25.56699719,162.9590895,7.348366014,1.13E-07,4.69E-06,Upregulated
yceB,conserved hypothetical protein,95.24026493,211.4139973,17.79111001,0.084152943,-3.570842467,0.00267063,0.027290503,Downregulated
ychA,SLP2_0034,24.90393593,0.222587544,41.35816818,185.8063008,7.537655615,3.12E-07,1.17E-05,Upregulated
yebG,conserved hypothetical protein,61.0603519,115.0996852,25.03412969,0.21749955,-2.200915682,0.006978779,0.057482637,Downregulated
yecF,conserved hypothetical protein,25.00867176,52.75745354,6.509483913,0.123385104,-3.018759858,0.01388021,0.098136833,Downregulated
yecH,conserved hypothetical protein,24.90670256,58.5023476,2.509605872,0.042897524,-4.542961804,0.000724544,0.009112085,Downregulated
yecI,ferritin-like protein,61.7882155,141.2951079,8.783620552,0.062165072,-4.007751974,2.28E-06,6.73E-05,Downregulated
yegB,putative transporter protein,30.94049959,14.17889208,42.11490459,2.970253553,1.570586091,0.000443451,0.006144427,Upregulated
yehE,conserved hypothetical protein,290.6541276,695.0752414,21.04005181,0.030270179,-5.045958995,0.004266329,0.039353729,Downregulated
yehS,conserved hypothetical protein,21.00091608,48.7378814,2.509605872,0.051491895,-4.279510825,0.006338969,0.053700589,Downregulated
yeiP,elongation factor p-like protein,27.64031087,61.57195955,5.019211744,0.081517817,-3.616740768,0.009514854,0.073470526,Downregulated
yejD,ribosomal small subunit pseudouridine synthase,40.0661577,94.51878105,3.764408808,0.039827099,-4.650105808,0.001049759,0.012325721,Downregulated
yejE,putative binding-protein-dependent transporter,22.98036003,9.336178421,32.0764811,3.435718519,1.780611845,1.66E-05,0.000354907,Upregulated
yejG,conserved hypothetical protein,34.14026808,77.82185259,5.019211744,0.064496174,-3.95464261,0.007708653,0.062049713,Downregulated
yejK,nucleoid-asociated protein,76.84805498,153.8044426,25.54379654,0.166079706,-2.590052304,2.60E-06,7.34E-05,Downregulated
yejL,conserved hypothetical protein,28.09670476,65.35964896,3.254741957,0.049797421,-4.327785162,0.002144467,0.022620667,Downregulated
yffB,conserved hypothetical protein,43.92609715,84.64017793,16.78337663,0.198290895,-2.334309661,0.0011106,0.012832725,Downregulated
yfiA,putative sigma(54) modulation protein,2030.541225,4832.710641,162.4282812,0.033610181,-4.894957862,0.00361114,0.034527571,Downregulated
yfiD,conserved hypothetical protein,231.8478599,558.5795978,14.02670121,0.025111374,-5.315515218,1.77E-20,8.90E-18,Downregulated
ygbK,conserved hypothetical protein,57.37494391,7.716424965,90.48062321,11.72571801,3.551604362,0.001614957,0.017661899,Upregulated
yghB,DedA-family integral membrane protein,78.43015222,179.9087414,10.77775941,0.059906813,-4.061136094,0.003602402,0.034494446,Downregulated
ygjM,conserved hypothetical protein,179.1602528,380.662864,44.82517872,0.117755586,-3.086132593,9.43E-14,1.34E-11,Downregulated
ygjN,conserved hypothetical protein,211.4019734,459.3675604,46.09158198,0.100337042,-3.317073789,1.31E-12,1.68E-10,Downregulated
yhdN,conserved hypothetical protein,16.56889944,32.01122659,6.27401468,0.195994198,-2.351117148,0.010512055,0.078499465,Downregulated
yhdV,possible lipoprotein,13.32597253,23.55070547,6.509483913,0.276402927,-1.855155204,0.004143136,0.038488791,Downregulated
yheA,bacterioferritin-associated ferredoxin,47.64834967,96.954418,14.77763745,0.152418402,-2.713891001,0.00059096,0.007593087,Downregulated
yheL,conserved hypothetical protein,31.66694573,73.52075111,3.764408808,0.051201991,-4.28765629,0.001441685,0.016062385,Downregulated
yheO,conserved hypothetical protein,37.51580052,64.09422751,19.7968492,0.308871016,-1.694923596,0.012894242,0.092975019,Downregulated
yhfA,conserved hypothetical protein,68.27302979,126.3670626,29.54367458,0.233792525,-2.096699294,2.31E-06,6.73E-05,Downregulated
yhgG,conserved hypothetical protein,6.714623398,1.375719413,10.27389272,7.468014642,2.900724756,0.001073353,0.012512881,Upregulated
yhjH,conserved hypothetical protein,205.31037,453.867977,39.60529872,0.087261716,-3.518507338,4.67E-16,9.55E-14,Downregulated
yifE,conserved hypothetical protein,60.78760432,122.2824373,19.79104903,0.161847028,-2.627297222,0.001237134,0.014022279,Downregulated
yihD,conserved hypothetical protein,74.81237769,171.6288054,10.26809256,0.059827326,-4.063051597,3.68E-08,1.75E-06,Downregulated
yjeI,putative membrane protein,41.3585961,93.98546822,6.27401468,0.066755157,-3.904976899,2.85E-06,7.92E-05,Downregulated
yjeS,putative 4Fe-4S binding protein,50.48191057,98.3830068,18.54784642,0.188526932,-2.407157461,0.000364965,0.005191879,Downregulated
yjga,conserved hypothetical protein,62.68723817,135.6606431,14.03830153,0.103481019,-3.272561935,0.003032062,0.030044976,Downregulated
yjgF,conserved hypothetical protein,92.83754658,197.5425805,23.03419067,0.116603674,-3.100314848,0.002840479,0.02871211,Downregulated
yliC,hypothetical ABC transporter permease protein,36.65034447,5.531248081,57.39640873,10.37675546,3.375283516,0.00686019,0.056720157,Upregulated
yliG,conserved hypothetical protein,68.05126204,120.1486295,33.31968371,0.277320547,-1.850373581,0.000673775,0.008556283,Downregulated
yohN,conserved hypothetical protein,45.50211136,106.9909611,4.509544893,0.04214884,-4.568363265,8.80E-08,3.84E-06,Downregulated
yrdC,conserved hypothetical protein,75.31752948,147.7253202,27.04566903,0.183080795,-2.449447634,1.64E-06,5.11E-05,Downregulated
yrfG,putative hydrolase,54.84550371,99.55386449,25.03992985,0.251521425,-1.991246799,0.001257906,0.014183978,Downregulated
ytfB,conserved hypothetical protein,45.79396623,95.30966767,12.78349859,0.134125938,-2.898339833,0.003168587,0.031114953,Downregulated
ytfP,conserved hypothetical protein,18.66472683,42.89740826,2.509605872,0.058502506,-4.095357772,0.013936614,0.098323035,Downregulated
