Gene Name,Product Annotation,BaseMean,BaseMeanA,BaseMeanB,Fold Change,log2 Fold-Change,P-value,FDR,Effect
SL4015,putative carbohydrate kinase,17.1118579,5.384663774,24.92998732,4.629813181,2.21095398,0.000953163,0.011805108,Upregulated
SL4062,"PTS system protein IIB component 1 (phosphotransferase enzyme ii, b component) (ec 2.7.1.69)",16.17757072,4.118524745,24.2169347,5.880002235,2.555816703,2.42E-05,0.000553342,Upregulated
SL4127,conserved hypothetical protein,67.57493486,136.5485734,21.59250916,0.15813061,-2.660811435,0.001478611,0.016872187,Downregulated
SL4139,hypothetical membrane protein,40.14953681,84.47904025,10.59653453,0.125433889,-2.995000919,0.001620068,0.018075529,Downregulated
SL4146,bacteriophage tail protein,11.97532884,3.630072934,17.53883279,4.831537301,2.2724823,0.008374608,0.068071067,Upregulated
SL4186,conserved hypothetical protein,72.84801597,140.7119372,27.60540183,0.196183795,-2.349722217,4.52E-05,0.000929397,Downregulated
SL4251,araC family regulatory protein,485.3455999,1203.74786,6.410759984,0.005325667,-7.552822122,8.30E-07,3.17E-05,Downregulated
SL4256,putative exported protein,23.44737438,1.788309383,37.88675105,21.18579224,4.405025174,0.003889052,0.036107882,Upregulated
SL4360,conserved hypothetical membrane protein,8.239537353,1.638834942,12.64000563,7.712799689,2.947254643,0.001404437,0.016094254,Upregulated
SL4377,conserved hypothetical protein,6.697350602,1.720006385,10.01558008,5.822990057,2.541760155,0.012371525,0.090627324,Upregulated
SL4400,conserved hypothetical protein,101.4245709,178.3704523,50.12731657,0.281029262,-1.831207737,0.007611373,0.063937493,Downregulated
SL4419,putative restriction endonuclease,51.08058574,105.5280007,14.78230907,0.140079495,-2.835682306,1.36E-07,6.61E-06,Downregulated
SL4427,putative inner membrane protein,23.03510828,50.51180148,4.717312818,0.09339031,-3.420583318,0.000662671,0.008936473,Downregulated
SL4429,conserved hypothetical protein,95.23739148,218.4601858,13.0888619,0.059914175,-4.060958811,4.56E-09,3.42E-07,Downregulated
SL4431,hypothetical protein,44.30072849,97.39719019,8.903087359,0.091410105,-3.451502536,0.002305325,0.024113552,Downregulated
SL4433,putative inner membrane protein,114.9168922,258.8401051,18.96808361,0.073281084,-3.770415336,0.001687574,0.018574695,Downregulated
SL4440,conserved hypothetical protein,28.95006117,65.2991837,4.717312818,0.072241528,-3.791027779,0.003092266,0.030034558,Downregulated
SL4441,probable aspartate racemase,20.97441206,49.29669925,2.092887271,0.042454917,-4.557924541,0.005239397,0.046527268,Downregulated
SL4445,putative membrane protein,37.54774948,86.79340448,4.717312818,0.054351052,-4.201548237,0.000250006,0.003895254,Downregulated
SL4446,putative membrane protein,39.10196933,75.38331246,14.91440724,0.197847597,-2.337538551,1.96E-07,9.25E-06,Downregulated
SL4447,putative membrane protein,14.11821956,29.01688708,4.185774541,0.144253053,-2.793326245,0.001380799,0.0159231,Downregulated
SL4460,hypothetical protein,22.67604,39.9979908,11.1280728,0.278215795,-1.845723768,0.013489841,0.096000868,Downregulated
SL4465,putative transcriptional regulatory protein,51.26036604,85.15055673,28.66690559,0.336661399,-1.570629779,0.00611582,0.05315307,Downregulated
SL4471,putative sugar isomerase,60.09587874,24.22498572,84.00980742,3.467899152,1.794061945,5.62E-06,0.000168222,Upregulated
SL4481,ferric iron reductase protein,10.49460617,23.09718451,2.092887271,0.090612225,-3.46415049,0.001908918,0.020594227,Downregulated
SL4501,putative outer membrane protein,27.03467409,54.83121434,8.503647254,0.155087706,-2.688843767,0.006828118,0.058257681,Downregulated
SL4502,putative outer membrane protein,31.53200343,69.41201585,6.278661812,0.09045497,-3.466656417,0.004665461,0.042235041,Downregulated
SL4523,putative transcriptional regulator protein,123.0354346,284.6178154,15.31384734,0.05380495,-4.216117283,1.45E-07,7.01E-06,Downregulated
SL4526,conserved hypothetical protein,399.6053329,908.5219974,60.32755658,0.066401867,-3.91263239,0.00130982,0.015239212,Downregulated
SLP1_0049,putative adenine-specific DNA methylase,18.69699353,1.59824922,30.09615641,18.83070302,4.235014957,2.83E-11,3.55E-09,Upregulated
SLP1_0060,predicted protein,89.39676086,176.0797683,31.60808924,0.179510057,-2.477863422,0.000494712,0.007127998,Downregulated
SLP1_0061,putative carbonic anhydrase,1113.614839,203.5745544,1720.308363,8.450507814,3.079038039,5.32E-23,3.47E-20,Upregulated
SLP1_0064,putative phosphoribulokinase / uridine kinase family,144.0968666,55.21238094,203.3531904,3.683108515,1.880923904,0.006289106,0.054297613,Upregulated
SLP1_0073,Not found,81.14072137,153.0976461,33.16943823,0.216655442,-2.206525618,7.21E-05,0.001372483,Downregulated
SLP1_0074,putative inner membrane protein,21.16413691,3.903593601,32.67116579,8.369510028,3.065143166,3.89E-08,2.20E-06,Upregulated
SLP1_0075,putative diguanylate cyclase/phosphodiesterase,26.00861358,9.736123464,36.85694033,3.785586786,1.920516943,3.72E-05,0.000796387,Upregulated
SLP1_0091,hypothetical protein,561.2175321,1234.967239,112.0510608,0.090732011,-3.462244559,4.30E-06,0.000135076,Downregulated
SLP1_0098,Not found,8.550652656,0.946031374,13.62040018,14.39740854,3.847737252,9.32E-06,0.000254596,Upregulated
SLP2_0054A,SLP2_0054A,254.6973689,58.72385975,385.3463749,6.562006935,2.714137119,0.001843104,0.019983287,Upregulated
SLP3_0002,SLP3_0002,1218.187542,2615.766208,286.4684309,0.109516068,-3.190785535,1.81E-05,0.000441666,Downregulated
slyX,conserved hypothetical protein,34.26435182,69.5655713,10.73020549,0.154245919,-2.696695773,0.009591231,0.074704017,Downregulated
smpA,small protein A,111.5828187,218.7153178,40.16115266,0.183622954,-2.445181682,3.15E-08,1.87E-06,Downregulated
smpB,SsrA (tmRNA) -binding protein,130.6990247,294.9579582,21.19306905,0.071851152,-3.798844904,0.000506509,0.00721831,Downregulated
sodCI,bacteriophage encoded superoxide dismutase [cu-zn] 1 precursor (ec 1.15.1.1) (sodCI),624.3903623,33.91019263,1018.043809,30.02176425,4.907936855,5.17E-08,2.77E-06,Upregulated
solA,N-methyl-L-tryptophan oxidase,34.85640025,58.5648522,19.05076561,0.325293498,-1.62018611,0.00380281,0.035407902,Downregulated
sopA,secreted protein SopA,149.4244054,311.1278688,41.62209652,0.133778104,-2.902086087,0.006484757,0.055618932,Downregulated
sopD2,putative sopD2 type III secretion system effector protein,623.9305179,53.64681205,1004.119655,18.71722879,4.226294945,0.005169498,0.046094688,Upregulated
sopE,invasion-associated secreted protein.,1562.597039,3889.800488,11.1280728,0.002860834,-8.449348586,3.18E-18,1.15E-15,Downregulated
sopE2,invasion-associated secreted effector protein (sopE2),76.6899147,183.3787322,5.564036401,0.030341776,-5.04255066,0.000445562,0.006462633,Downregulated
spaT,type III secretion-associated chaperone,215.8893896,534.915404,3.205379992,0.005992312,-7.382671544,2.60E-08,1.61E-06,Downregulated
spiA,putative outer membrane secretory protein,362.8489891,30.95566513,584.1112051,18.86928298,4.237967697,0.000957719,0.011816695,Upregulated
spiC,putative pathogenicity island 2 secreted effector protein,213.4339623,26.17298013,338.2746171,12.92457395,3.692044818,0.002727835,0.027192719,Upregulated
spvA,Salmonella plasmid virulence outer membrane protein,1291.104722,46.85791192,2120.602596,45.25601994,5.500037807,2.91E-06,9.40E-05,Upregulated
spvB,Salmonella plasmid virulence protein,1287.32302,35.8878847,2121.613111,59.11780894,5.885520895,3.29E-05,0.000711326,Upregulated
spvC,Salmonella plasmid virulence protein,236.4788061,8.225852746,388.6474417,47.24707014,5.562152963,0.001136003,0.013530459,Upregulated
spvD,putative transposase,726.9078167,1704.554845,75.14313148,0.044083728,-4.50360997,6.93E-11,8.22E-09,Downregulated
spvR,Salmonella plasmid virulence lysR family regulator,137.1937175,35.1397067,205.2297247,5.840393787,2.546065646,0.005233298,0.046527268,Upregulated
srmB,ATP-dependent RNA helicase SrmB,76.26721217,124.696901,43.98075293,0.35270125,-1.503481404,0.005939963,0.051762539,Downregulated
ssaD,putative pathogenicity island protein,95.92199745,8.497950266,154.2046956,18.14610474,4.181587986,0.009200008,0.072522282,Upregulated
ssaI,putative pathogenicity island protein,186.815615,16.30427156,300.4898439,18.43012998,4.20399434,0.01092569,0.082441591,Upregulated
ssaJ,putative pathogenicity island lipoprotein,597.5125893,19.77373343,982.6718265,49.69581643,5.635052501,0.000144724,0.002472807,Upregulated
ssaL,putative secretion system protein,895.1666329,61.33273113,1451.055901,23.65875241,4.564302094,2.61E-07,1.17E-05,Upregulated
ssaN,type III secretion ATP synthase,472.9986539,39.04849578,762.2987593,19.52184698,4.287017649,1.62E-14,3.11E-12,Upregulated
ssaS,putative type III secretion protein,33.6376604,4.565524921,53.01908405,11.61292184,3.537659098,0.002872893,0.028411174,Upregulated
ssaV,putative type III secretion protein,333.8268059,44.47504818,526.7279777,11.84322444,3.565990018,0.001234194,0.014436537,Upregulated
sscA,Type III secretion system chaperone protein,500.2004052,32.39936468,812.0677655,25.0643114,4.647562694,2.84E-05,0.000632294,Upregulated
sscB,Type III secretion system chaperone protein,269.549918,14.38795518,439.6578932,30.55735771,4.933447894,2.21E-13,3.80E-11,Upregulated
sseA,T3SS chaperone,741.580389,59.11400223,1196.55798,20.24153221,4.339246596,3.51E-09,2.73E-07,Upregulated
sseB,putative pathogenicity island effector effector protein,1245.982749,90.53522857,2016.281097,22.27067991,4.477073699,6.74E-06,0.000192941,Upregulated
sseC,putative pathogenicity island effector protein,2116.395986,50.6906649,3493.532867,68.91866329,6.106822815,7.31E-38,1.19E-34,Upregulated
sseD,putative pathogenicity island effector protein,430.5256421,23.6215838,701.7950144,29.70990516,4.892872095,7.18E-05,0.001370815,Upregulated
sseE,putative pathogenicity island protein,315.3281684,20.37769258,511.961819,25.12364032,4.650973616,1.07E-07,5.24E-06,Upregulated
sseF,putative pathogenicity island effector protein,89.82237827,13.40251268,140.7689553,10.50317643,3.392753797,0.009116465,0.072037735,Upregulated
sseI,putative type III secreted protein,184.6864089,19.93118952,294.5232218,14.77700172,3.885281669,0.000658139,0.008893731,Upregulated
sseJ,salmonella translocated effector protein (SseJ),454.7967531,26.72509669,740.1778574,27.69598426,4.791604905,0.002322073,0.024211134,Upregulated
sspH2,secreted effector protein,286.6297377,28.43959086,458.7565022,16.13091076,4.011755991,1.18E-15,2.96E-13,Upregulated
stbA,plasmid stability protein,122.5778348,221.2364592,56.80541849,0.256763368,-1.961488702,7.68E-06,0.000218024,Downregulated
stdB,probable outer membrane fimbrial usher protein,13.12146517,2.756922677,20.03116016,7.265767853,2.861115271,5.14E-05,0.001031103,Upregulated
stpA,tyrosine phosphatase (associated with virulence),200.6796538,466.1710399,23.68539643,0.050808382,-4.298789658,4.67E-08,2.52E-06,Downregulated
suhB,extragenic suppressor protein SuhB,107.2504882,186.059783,54.71095842,0.294050426,-1.765864515,0.01270546,0.092142823,Downregulated
tag,"3-methyladenine DNA glycosylase I, constitutive",26.06896364,58.89374729,4.185774541,0.071073327,-3.814547961,0.000597345,0.008225469,Downregulated
tagK,putative fructose-1-phosphate kinase,11.10639478,2.255045185,17.00729451,7.541886354,2.914925411,0.000888496,0.011195398,Upregulated
tar,methyl-accepting chemotaxis protein II,197.01204,470.3566365,14.78230907,0.031427874,-4.991811512,1.21E-26,1.12E-23,Downregulated
tcuA,conserved hypothetical protein,14.55817568,6.348698949,20.03116016,3.155159872,1.657713108,0.012934793,0.093390919,Upregulated
thrB,Homoserine kinase,155.4083161,71.40881812,211.4079814,2.960530463,1.565855699,2.27E-05,0.000528335,Upregulated
tolA,tolA protein,66.83364957,24.17443796,95.27312398,3.941068831,1.978586947,0.008701237,0.069514044,Upregulated
torD,TorD protein,14.33002618,6.575632627,19.49962188,2.965436634,1.568244544,0.012440396,0.090741793,Upregulated
traL,SLP2_0069,20.15782729,6.121765271,29.51520197,4.821354733,2.26943858,0.000177204,0.002958091,Upregulated
traM,SLP2_0068,25.50362762,6.456164521,38.20193635,5.917125598,2.564896518,5.24E-08,2.77E-06,Upregulated
traU,conjugative transfer assembly protein,10.54159386,2.313634708,16.02689996,6.927152287,2.79226239,0.006146737,0.053282471,Upregulated
trcD,conjugal transfer protein,94.40065099,194.194871,27.87117097,0.143521664,-2.800659576,0.001135104,0.013530459,Downregulated
trpH,conserved hypothetical protein,28.96245817,65.33017619,4.717312818,0.072207257,-3.791712352,0.000499461,0.007173398,Downregulated
ttrR,putative two-component response regulator,16.83678355,5.293778856,24.53212001,4.634141447,2.21230208,0.000188559,0.003100066,Upregulated
tuf,elongation factor Tu,1008.808957,396.1733648,1417.232685,3.577304309,1.838872849,1.68E-06,5.94E-05,Upregulated
ubiC,chorismate lyase,131.2435089,297.7874012,20.2142473,0.067881473,-3.880838329,0.001139008,0.013541535,Downregulated
ubiE,ubiquinone/menaquinone biosynthesis methyltransferase UbiE,92.02429669,160.3511213,46.47308031,0.289820738,-1.786767265,0.009482094,0.074119314,Downregulated
ubiG,3-demethylubiquinone-9 3-methyltransferase,121.5138598,268.0584075,23.8174946,0.088851884,-3.492453818,5.10E-09,3.78E-07,Downregulated
ucpA,putative oxidoreductase,108.4965614,224.1015411,31.4265749,0.14023364,-2.83409562,5.38E-06,0.000163344,Downregulated
udg,UDP-glucose 6-dehydrogenase,113.870019,26.98327142,171.7945173,6.366704565,2.67054682,0.005709894,0.050159455,Upregulated
udhA,possible pyridine nucleotide-disulphide oxidoreductase,311.0715179,664.5678029,75.40732783,0.113468223,-3.139639767,2.58E-08,1.61E-06,Downregulated
udk,Uridine kinase,36.90169537,85.9755766,4.185774541,0.048685623,-4.360360376,0.000146839,0.002502399,Downregulated
uhpB,two-component system sensor histidine kinase,20.41799187,6.499905216,29.6967163,4.568792209,2.191812829,0.006253701,0.054135157,Upregulated
uhpC,regulatory protein,18.90332003,5.451543624,27.87117097,5.112528283,2.354036919,8.78E-06,0.000242772,Upregulated
uspA,universal stress protein A,1759.89406,4063.581966,224.1021216,0.055148911,-4.180523783,6.44E-06,0.000186819,Downregulated
virK,virulence protein,621.9687814,142.2709799,941.7673158,6.619532084,2.726729241,0.003038158,0.029552988,Upregulated
wcaC,glycosyltransferase,18.81028366,4.025350767,28.66690559,7.121591943,2.832199774,2.01E-05,0.000479539,Upregulated
wza,putative polysaccharide export protein,15.82422576,2.165583414,24.92998732,11.51190351,3.5250545,1.07E-06,3.97E-05,Upregulated
xseA,Probable exodeoxyribonuclease VII large subunit,75.0577453,148.7787905,25.91038187,0.174153734,-2.521566691,7.48E-07,2.92E-05,Downregulated
yacA,conserved hypothetical protein,57.55404258,94.20507337,33.12002206,0.351573656,-1.508101124,1.51E-05,0.000378356,Downregulated
yadA,SLP2_0006,57.49325943,113.6864083,20.03116016,0.176196614,-2.504741898,0.000845094,0.010811598,Downregulated
yadF,carbonic anhydrase,108.038234,212.5422752,38.36887316,0.180523489,-2.469741525,2.09E-05,0.000493796,Downregulated
yaeA,putative membrane protein,36.53741487,85.06487535,4.185774541,0.04920685,-4.344997032,0.000615606,0.008370966,Downregulated
yaeB,SLP2_0008,53.23350982,105.9758588,18.07194386,0.170528874,-2.551912058,0.004529264,0.041116141,Downregulated
yafB,SLP2_0010,285.0251413,578.0757054,89.65809862,0.155097503,-2.688752632,4.01E-07,1.70E-05,Downregulated
yafK,putative exported protein,112.90749,261.8381247,13.62040018,0.0520184,-4.264834178,1.40E-08,9.41E-07,Downregulated
yajB,conserved hypothetical protein,31.99033888,73.29853169,4.45154368,0.06073169,-4.041406682,0.000343432,0.005211151,Downregulated
yajD,conserved hypothetical protein,74.57161307,151.5742224,23.23654015,0.153301398,-2.705557244,0.008999772,0.071548738,Downregulated
yajG,putative lipoprotein,74.02225941,142.8525976,28.13536731,0.196953838,-2.344070567,0.000430898,0.006277833,Downregulated
ybaJ,conserved hypothetical protein,177.6490456,414.4745274,19.76539102,0.047687831,-4.390235038,2.83E-07,1.27E-05,Downregulated
ybdG,putative membrane protein,38.05368531,75.50092043,13.0888619,0.173360296,-2.528154574,0.011367027,0.085083236,Downregulated
ybdO,putative lysR-family transcriptional regulator,155.6314092,352.7531209,24.2169347,0.068651227,-3.864570677,4.12E-07,1.73E-05,Downregulated
ybeD,conserved hypothetical protein,57.95687441,115.6427532,19.49962188,0.168619488,-2.568156808,0.000548075,0.007709667,Downregulated
ybeL,conserved hypothetical protein,32.38219229,56.98689584,15.97905659,0.280398789,-1.834447976,0.011272581,0.084570269,Downregulated
ybeZ,PhoH-like ATP-binding protein,166.0491857,287.984057,84.75927146,0.294319319,-1.764545853,0.000153955,0.002610036,Downregulated
ybfA,putative exported protein,98.51057052,195.4004321,33.91732948,0.17357858,-2.52633917,0.000207481,0.003360374,Downregulated
ybiH,hypothetical tetR-family transcriptional regulator,27.36684345,55.06247758,8.903087359,0.161690642,-2.628691909,0.001022043,0.012445659,Downregulated
yceB,conserved hypothetical protein,111.475354,216.4510284,41.49157114,0.19169034,-2.383150462,0.012393811,0.090688797,Downregulated
yceE,putative membrane transport protein,51.90930995,113.8784731,10.59653453,0.093051252,-3.425830624,0.00447138,0.040760746,Downregulated
yciA,putative acyl-coA hydrolase,21.34376779,50.22008858,2.092887271,0.041674305,-4.584698062,0.001962256,0.021065211,Downregulated
yebG,conserved hypothetical protein,57.82082247,117.6446468,17.93827289,0.152478446,-2.713322777,0.000987884,0.012142977,Downregulated
yecH,conserved hypothetical protein,30.41109959,59.73429348,10.86230366,0.181843679,-2.459229321,0.007165182,0.06081553,Downregulated
yecI,ferritin-like protein,59.11601757,144.2520593,2.358656409,0.016350938,-5.934482831,7.86E-10,7.22E-08,Downregulated
yedJ,conserved hypothetical protein,10.74344989,22.05055474,3.205379992,0.14536505,-2.78224765,0.002728854,0.027192719,Downregulated
yehE,conserved hypothetical protein,323.9236346,704.917767,69.92754622,0.09919958,-3.333522182,0.00790688,0.065492651,Downregulated
yehS,conserved hypothetical protein,22.74150563,49.77779484,4.717312818,0.094767413,-3.399465142,0.008168226,0.066977403,Downregulated
yehW,putative permease transmembrane component,47.02761447,83.51153335,22.70500188,0.271878637,-1.878965299,0.000830078,0.010728547,Downregulated
yehY,putative permease transmembrane component,20.98215102,36.56057577,10.59653453,0.289835001,-1.786696266,0.002065912,0.022033015,Downregulated
yeiR,conserved hypothetical protein,23.10655814,40.40100173,11.57692907,0.286550545,-1.803138453,0.002270594,0.023788392,Downregulated
yejB,putative binding-protein-dependent transporter,45.50866879,18.67513276,63.39769281,3.394765308,1.763311839,1.04E-06,3.90E-05,Upregulated
yejE,putative binding-protein-dependent transporter,33.22068737,9.529482647,49.01482385,5.143492639,2.36274834,1.44E-08,9.61E-07,Upregulated
yfeC,conserved hypothetical protein,44.10220373,87.68339202,15.0480782,0.17161834,-2.542724358,0.00089551,0.011262031,Downregulated
yfeD,conserved hypothetical protein,31.62622949,69.2489273,6.54443095,0.094505882,-3.403452065,0.000692966,0.009206288,Downregulated
yffB,conserved hypothetical protein,41.12407182,86.31621761,10.99597463,0.127391757,-2.972656164,0.000386098,0.005740464,Downregulated
yfiA,putative sigma(54) modulation protein,2288.143911,4949.010164,514.233075,0.103906248,-3.266645694,2.17E-09,1.79E-07,Downregulated
yfiD,conserved hypothetical protein,313.5932502,570.7693772,142.1424988,0.249036659,-2.005569967,3.24E-06,0.000103072,Downregulated
ygaC,conserved hypothetical protein,83.35552878,182.27872,17.40673461,0.095495155,-3.388428651,3.51E-07,1.51E-05,Downregulated
ygjM,conserved hypothetical protein,168.3691316,388.1354115,21.85827829,0.056316115,-4.150308389,9.02E-18,3.10E-15,Downregulated
ygjN,conserved hypothetical protein,194.2567613,469.3484479,10.86230366,0.023143368,-5.433257383,1.28E-19,5.95E-17,Downregulated
yhdV,possible lipoprotein,11.53719822,24.03492555,3.205379992,0.133363425,-2.906565034,0.001367223,0.01582245,Downregulated
yheA,bacterioferritin-associated ferredoxin,41.54708933,99.05965333,3.205379992,0.032358078,-4.949730271,4.97E-06,0.000152322,Downregulated
yhfA,conserved hypothetical protein,73.32705267,128.9036528,36.27598589,0.281419379,-1.829206418,4.21E-05,0.000877551,Downregulated
yhhP,conserved hypothetical protein,26.05686684,58.06619787,4.717312818,0.081240257,-3.621661392,0.007042855,0.060011375,Downregulated
yhjK,conserved hypothetical protein,29.41046236,59.37421746,9.434625636,0.158901052,-2.653799416,4.00E-05,0.000837636,Downregulated
yhjL,putative polysaccharide biosynthesis protein subunit C,42.03249316,17.20891142,58.58154766,3.40414023,1.767290468,0.010177256,0.078241403,Upregulated
yhjS,conserved hypothetical protein,98.92420833,184.6768696,41.75576749,0.226101772,-2.144955795,5.15E-05,0.001031103,Downregulated
yihD,conserved hypothetical protein,86.20385046,175.373968,26.75710545,0.152571706,-2.712440653,5.39E-05,0.001068567,Downregulated
yjeK,conserved hypothetical protein,36.89048222,89.08687464,2.092887271,0.023492656,-5.411646381,2.15E-06,7.22E-05,Downregulated
yjeS,putative 4Fe-4S binding protein,56.81265861,100.4253965,27.7375,0.276200055,-1.85621449,0.00286038,0.028330346,Downregulated
yjgF,conserved hypothetical protein,109.3540154,201.2070124,48.1186841,0.239150135,-2.064011492,0.002907518,0.0285374,Downregulated
ylaB,hypothetical 58.9 kDa protein in tesb-hha intergenic region. Contains probable N-terminal signal sequence,46.92215022,92.86401272,16.29424189,0.17546347,-2.510757391,0.0003096,0.004765936,Downregulated
yliG,conserved hypothetical protein,70.30918864,122.5549539,35.47867847,0.289491998,-1.788404624,0.000366497,0.005486526,Downregulated
yohG,putative lipoprotein,13.95851496,6.444161987,18.96808361,2.943452329,1.557509262,0.011258213,0.084559672,Upregulated
yohN,conserved hypothetical protein,55.4708487,109.2271825,19.63329285,0.179747316,-2.475957869,0.001149007,0.013610827,Downregulated
yrdA,putative transferase,45.46318522,90.08803189,15.71328745,0.174421476,-2.519350413,8.58E-05,0.001596166,Downregulated
yrdC,conserved hypothetical protein,73.44124274,150.8156894,21.85827829,0.144933716,-2.786534846,9.50E-06,0.000258436,Downregulated
